File	Time (s)	Graph Size	Kernel Size	k	Clusters	Recursive Steps	Packing Size (LB)	MinCut (LB)	Splittance (UB)	Heuristic (UB)	Labeled Vertices
../test_instances/final/66_50/cog_13_614.dimacs	0.00	13	0	0	2	0	0	0	0	0	0	2	true	1	1	1
../test_instances/final/66_50/cog_14_1144.dimacs	0.05	14	14	9	1	874	3	6	9	9	0	2	true	1	1	1
../test_instances/final/66_50/cog_14_401.dimacs	0.00	14	0	3	2	0	1	3	3	3	0	2	true	1	1	1
../test_instances/final/66_50/cog_15_342.dimacs	0.00	15	0	0	3	0	0	0	0	0	0	2	true	1	1	1
../test_instances/final/66_50/cog_15_955.dimacs	0.00	15	0	3	1	0	1	3	3	3	0	2	true	1	1	1
../test_instances/final/66_50/cog_16_1457.dimacs	0.07	16	16	7	2	1301	2	3	8	7	0	2	true	1	1	1
../test_instances/final/66_50/cog_16_3052.dimacs	0.02	16	16	8	1	295	3	5	8	8	0	2	true	1	1	1
../test_instances/final/66_50/cog_17_1386.dimacs	0.01	17	17	6	1	15	2	5	6	6	0	2	true	1	1	1
../test_instances/final/66_50/cog_17_3926.dimacs	0.01	17	17	5	1	18	2	4	5	5	0	2	true	1	1	1
../test_instances/final/66_50/cog_18_1804.dimacs	0.16	18	18	8	2	3067	2	3	9	8	0	2	true	1	1	1
../test_instances/final/66_50/cog_18_2686.dimacs	0.22	18	18	10	1	3384	2	6	10	10	0	2	true	1	1	1
../test_instances/final/66_50/cog_19_3088.dimacs	0.00	19	0	2	1	0	1	2	2	2	0	2	true	1	1	1
../test_instances/final/66_50/cog_19_484.dimacs	0.01	19	19	4	1	7	2	3	4	4	0	2	true	1	1	1
../test_instances/final/66_50/cog_20_1892.dimacs	0.01	20	20	6	2	95	3	4	7	6	0	2	true	1	1	1
../test_instances/final/66_50/cog_20_2439.dimacs	0.87	20	20	14	1	9384	3	9	14	14	0	2	true	1	1	1
../test_instances/final/66_50/cog_21_2640.dimacs	1.32	21	21	10	2	19139	3	4	11	10	0	2	true	1	1	1
../test_instances/final/66_50/cog_21_690.dimacs	0.00	21	0	10	3	0	3	10	10	10	0	2	true	1	1	1
../test_instances/final/66_50/cog_22_2105.dimacs	0.03	22	22	11	2	218	4	8	11	11	1	2	true	1	1	1
../test_instances/final/66_50/cog_22_3925.dimacs	0.01	22	21	8	2	55	3	6	8	8	0	2	true	1	1	1
